,name,text
1,Terry Jones," Do not rush for the lifeboats - remember, women 
            and children first. "
2,John Cleese, And Red Indians! 
3,Terry Jones, 
4,John Cleese, It was the only thing left. 
5,Terry Jones, Oh. All right. 
6,Terry Gilliam, And spacemen! 
7,Terry Jones," Here is a revised list. Women, children, Red 
            Indians and spacemen, "
8,Eric Idle," Well it's a sort of impression of what a 
            kind of Renaissance courtier artist might have looked like at the 
            court of one of the great families like the Medici or the Borgias...
            "
9,Graham Chapman," No it's not, it's more Hemish than 
            Italian. "
10,Michael Palin," Yes - that's a Flemish merchant of the 
            fifteenth or sixteenth centuries... "
11,Eric Idle, What! With these tassels... 
12,Graham Chapman," Yes, yes. They had those fined doublets 
            going tapering down into the full hose you know - exactly like that.
            "
13,Terry Jones, 
14,Eric Idle," No, it is not a Flemish merchant. It's more 
            a sort of idealized version of the complete Renaissance Man... "
15,Terry Jones," Oh, all right. "
16,Graham Chapman, It's not... 
17,Terry Jones, All right! All right! 
18,Eric Idle," Flemish merchants did not wear 
            hand- embroidered chevrons. They did not! "
19,John Cleese," Yes, Gomez? "
20,Terry Gilliam," Twenty-right guineas, sir! Ooh, sorry. "
21,John Cleese," You fool Gomez - that's twenty-eight guineas 
            ... "
22,Eric Idle," What about me, sir? "
23,John Cleese, Are you supposed to speak? 
24,Eric Idle," No, sir. "
25,John Cleese, But you've just spoken! 
26,Eric Idle," Oh, sorry, sir. "
27,John Cleese," You fool, that's, that's fifty-six guineas 
            before we've even started; "
28,Eric Idle," It's a stunt, sir, an extra twenty guineas.
            "
29,John Cleese, 
0,Eric Idle," The BBC wishes to deny rumors that it is 
            going into liquidation. Mrs. Kelly, who owns the flat where they 
            live, has said that they can stay on till the end of the month ...
            "
1,Graham Chapman," Are you going to be in there all night?
            "
2,Eric Idle," It's just a bulletin, Mr. Kelly... and now back 
            to the Story "
0,Julia Breck," Hello, children! "
1,John Cleese," Stop! Stop this adaptation of 
            'Puss-in-Boots'! This is the Police Department of the State of 
            Venezuela! "
2,Julia Breck, Oh no it isn't! 
3,John Cleese," Oh, yes it is! "
4,Julia Breck, 
5,Julia Breck, 
6,John Cleese, Shut up! Shut up! 
7,John Cleese," Shut up! Now, what ship are you from? "
8,Terry Jones," We are from the SS Mother Goose, we were twelve 
            days out from Port of Spain, and I ... "
9,Eric Idle, I got thirty bob for the trousers! 
10,Terry Jones," We are from SS Mother Goose. We were twelve days 
            out from Port of Spain, and one night I was doing my usual rounds, 
            when I had occasion to pass the forward storage lockers... "
11,John Cleese, Go on! 
12,Terry Jones," Well, I noticed something unusual, the main bilge 
            hatches had been opened... "
13,Terry Jones," A small, small rat was ghastly and horrible and 
            befurred... its little red eyes glinted in the unaccustomed glare of 
            the midday sun and before I could shut the hatch, it sprang upon me 
            with one almighty... "
14,Michael Palin," What's this about doing the 'Horse of the Year 
            Show' in here tonight? "
15,Michael Palin," Mr. Fox told me, before he went down to the 
            pub, that they were doing 'Horse of the Year Show' in here tonight 
            at 9.Io. "
16,Terry Jones, I think BBC I are in the kitchen. 
17,Michael Palin," Well, I'm not having Harvey Smith jumping over 
            my binette. "
18,Graham Chapman," No, come on. "
19,Terry Jones," ... tearing at my throat, ripping my clothes...
            "
20,Graham Chapman, And turn the gas off before you leave! 
21,John Cleese, All right!! 
22,Terry Jones," I fought it with all my strength, but it was too 
            much for me... "
23,Michael Palin, Right! That's it! 
24,Michael Palin," That's what you think, Mr. Fox! "
25,Michael Palin, 
0,Eric Idle," Tonight from London your special guests 
            are Lulu, Ringo Starr and the man you've all been waiting for - your 
            host for tonight...... "
1,Lulu," Love the outfit dear, it's gorgeous "
2,Michael Palin," Hello, good evening, welcome. It's....... "
0,Eric Idle," Good evening, and welcome to The Money program. 
            Tonight on The Money program, we're going to look at money. Lots of 
            it. On film, and in the studio. Some of it in nice piles, others in 
            lovely clanky bits of loose change. Some of it neatly counted into 
            fat little hundreds, delicate fivers stuffed into bulging wallets, 
            nice crisp clean checks, pert pieces of copper coinage thrust deep 
            into trouser pockets, romantic foreign money rolling against the 
            thigh with rough familiarity, beautiful wayward curlicued banknotes, 
            filigreed copper plating cheek by jowl with tumbly ( ? ) rubbing 
            gently against the terse leather of beautifully balanced bank books!
            "
1,Eric Idle, I've got ninety thousand pounds in my pajamas.
2,Eric Idle," There is nothing quite as wonderful 
            as money."
3,Eric Idle, There is nothing quite as wonderful as money.
4,Eric Idle, There is nothing like a newly minted pound.
5,Eric Idle, Everyone must hanker
6,Eric Idle," You can keep your Marxist ways,"
0,Michael Palin, I bling a dispatch flom Prymouth. 
1,Eric Idle, Flom Prymouth? 
2,Michael Palin, Flow Sil Flancis Dlake. 
3,Eric Idle, Entel and apploach the thlone. 
4,Graham Chapman, What news fiom Prymouth? 
5,Michael Palin," Dlake has sighted the Spanish Freet, youl 
            Majesty. "
6,Graham Chapman, So! Phirip's garreons ale hele. How many? 
7,Michael Palin, One hundled and thilty-six men of wal. 
8,Eric Idle, Broody herr. 
9,Graham Chapman, Is Dlake plepaled? 
10,Michael Palin," He has oldeled the whore freet into the Blitish 
            Channer. "
11,Graham Chapman," So, we must to Tirbuly. Reicestel! Sil Wartel 
            Lareigh! Groucester! We sharr lide to... "
12,Terry Jones," Groucestel! Groucestel! Not Groucester. Come on, 
            ret's get this light. Reicestel! "
13,Eric Idle, Yes. 
14,Terry Jones, That was telliber. 
15,Eric Idle, What? 
16,Terry Jones, Telliber. 
17,Eric Idle, Oh! Solly. 
18,Terry Jones," When you have a rine, ling your berr. "
19,Eric Idle, Ling my berr? 
20,Terry Jones, 
21,Graham Chapman, 
22,Terry Jones, You should be on a bicycer. 
23,Graham Chapman, Why?! 
24,Terry Jones, You rook odd rike that. 
25,Graham Chapman," I do not look odd like this - it's that lot that 
            looks odd. It's bleeding weird having half the Tudor nobility 
            ligging around on motorized bicycles. "
26,Terry Jones, It's vely sullearist. 
27,Graham Chapman, Horsefeathers! 
28,Eric Idle," Listen mate. I'm beginning,to have my doubts 
            about you. "
29,Terry Jones, What do you mean? 
30,Eric Idle," I'm telling you straight, mate. I don't think 
            you're Luchino Visconti at all. "
31,Terry Jones," Of course I am. Me vely impoltant Itarian firm 
            dilectol. "
32,Graham Chapman, You are a Nip. 
33,Terry Jones, Lubbish! Me genuine wop. 
34,Eric Idle, He's bluffing. 
35,Terry Jones, 
36,John Cleese," Not so fast, Yakomoto. "
37,John Cleese, The same. Only more violent. 
38,Graham Chapman, What? 
39,John Cleese," I haven't got time to go chasing after him, 
            there's violence to be done. "
0,Eric Idle, Gerald? 
1,Eric Idle, Norman? 
2,Eric Idle," Well I'd do the Reichstag bathroom in 
            purples and golds and ban abortion on demand. "
3,Terry Jones, 
4,Eric Idle, Halibut. 
5,Terry Jones, The jugged fish is halibut. 
6,Eric Idle," What fish have you got that isn't jugged, then? "
7,Terry Jones, Rabbit. 
8,Eric Idle, What? Rabbit fish? 
9,Terry Jones, Yes. It's got fins. 
10,Eric Idle, Is it dead? 
11,Terry Jones," Well, it was coughing up blood last night. "
12,Eric Idle," All right I'll have the dead unjugged rabbit fish.
            "
13,Eric Idle, Well that was really horrible. 
14,Terry Jones, You're always complaining. 
15,Eric Idle, What's for afters? 
16,Terry Jones," Well there's rat cake ... rat sorbet... rat 
            pudding... or strawberry tart. "
17,Eric Idle, Strawberry tart?! 
18,Terry Jones, Well it's got some rat in it. 
19,Eric Idle, How much? 
20,Terry Jones," Three, rather a lot really. "
21,Eric Idle," ... well, I'll have a slice without so much rat in 
            it. "
22,Eric Idle, Appalling. 
23,Terry Jones," Moan, moan, moan. "
24,Graham Chapman," Hello, mum, hello, dad. "
25,Eric Idle," Hello, son. "
26,Graham Chapman, There's a dead bishop on the landing. 
27,Terry Jones, Where did that come from? 
28,Graham Chapman, What do you mean? 
29,Terry Jones, What's its diocese? 
30,Graham Chapman, Well it looked a bit Bath and Wellsish to me. 
31,Eric Idle, I'll go and have a look. 
