,name,text
1,Michael Palin, (MICHAEL) We have m'lud. 
2,Graham Chapman, And how do you find the defendant? 
3,John Cleese, Point? 
4,Eric Idle, Belt? 
5,Graham Chapman, Tie? 
6,John Cleese, Cravat? Silk square? 
7,Eric Idle, Knot? 
8,Graham Chapman, Second word. 
9,Eric Idle, Swimmer? 
10,Graham Chapman, Breast stroke. 
11,John Cleese, Brian Phelps. 
12,Graham Chapman," No, no, no, he was a diver. "
13,Eric Idle, Esther Williams then. 
14,Graham Chapman," No, no, don't be silly. How can you find someone 
            'Not Esther Williams'. "
15,John Cleese, Fish. 
16,Graham Chapman, Fish breathe. 
17,John Cleese," Fish breathe, throat. "
18,Graham Chapman," Fish breathe, throat? GILL! "
19,John Cleese, Drink. 
20,Eric Idle, Sip? Imbibe? 
21,Graham Chapman, Not gill ... cup? Not gillcup! 
22,John Cleese, Four words. 
23,Michael Palin, First word shout? 
24,John Cleese, Bellow? 
25,Eric Idle, Call? 
26,John Cleese, Second word is very small. 
27,Michael Palin, A? 
28,John Cleese, An? 
29,Eric Idle, Up? 
30,Michael Palin, The? 
31,Eric Idle," Call the, third word: "
32,John Cleese, Gill? 
33,Eric Idle, Adam's apple. 
34,John Cleese, Next. 
35,Michael Palin, Call the ... next! 
36,Eric Idle," Fourth word, three syllables. First syllable ... 
            ear? "
37,John Cleese, Hear. Can't hear. 
38,Eric Idle, Deaf!! Call the next def-. 
39,John Cleese, Bottom. 
40,Eric Idle, Seat? Trouser? Cheek? 
41,Michael Palin, End! Call the next defend-. 
42,Eric Idle, Call the next defendant! 
43,Terry Jones," Not guilty. Case not proven. Court 
            adjourned. "
44,Graham Chapman," No, no, no, no, no, no, no. "
45,Terry Jones," I'm a judge, m'lud. "
46,Graham Chapman," So am I, m'lud, so watch it. "
47,Terry Jones, Hah! Call this a court. 
48,Graham Chapman, Shut up. Right now get on with the spiel. 
49,John Cleese," M'lud, and my other lud, the prosecution will 
            Endeavour to show m'lud, that m'lud - ah, not you m'lud, that m'lud, 
            m'lud, while passing sentence at the Central Criminal Court blotted 
            his copy book. Call exhibit Q. "
50,Graham Chapman, Q:? 
51,John Cleese," Sorry did I say Q:? I meant A. Sorry, call 
            exhibit A. Clerk Call exhibit A. "
52,John Cleese," Exhibit A m'lud, Miss Rita Thang, an artist's 
            model, Swedish accordion teacher and cane-chair sales lady, was 
            found guilty under the Rude Behavior Act in the accused's court. The 
            accused, m'lud, sentenced her 'to be taken from this place and 
            brought round to his place'. "
53,John Cleese," Objection, m'lud. "
54,Terry Jones, Objection sustained. 
55,Graham Chapman, You shut up! Objection overruled. 
56,John Cleese," The accused then commented on Miss Thang's bodily 
            structure, made several not-at-all legal remarks on the subject of 
            fun and then placed his robes over his head and began to emit low 
            moans. "
57,Graham Chapman, Have you anything to say in your defense? 
58,Terry Jones, I haven't had any for weeks. 
59,Graham Chapman," Oh no? What about that little number you've got 
            tucked away in Belsize Park? "
60,Terry Jones," Oh, I never! "
61,Graham Chapman, Oh no. Ho! Ho! Ho! 
62,Terry Jones," All right then what about 8a Woodford 
            Square? "
63,Graham Chapman," You say anything about that and I'll do you for 
            treason. "
64,John Cleese, M'lud if we could continue ... 
65,Terry Jones, He's got a Chinese bit there. 
66,Graham Chapman," No, that's contempt of court. "
67,Terry Jones, It was only a joke. 
68,Graham Chapman," Contempt of court. However, I'm not going to punish 
            you, because we're so short of judges at the moment, what with all 
            of them emigrating to South Africa. I'm going tomorrow; I've got my 
            ticket. Get out there and get some decent sentencing done. Ooh, 
            England makes you sick. Best I can manage here is life imprisonment. 
            It's hardly worth coming in in the morning. Now, South Africa? 
            You've got your cat of nine tails, you've got four death sentences a 
            week, you've got cheap drinks, slave labour and a booming stock 
            market. I'm off, I tell you. Yes, I'm up to here with probation and 
            bleeding psychiatric reports. That's it, I'm off. That's it. Right. 
            Well I'm going to have one final fling before I leave, so I sentence 
            you to be burnt at the stake. "
69,Terry Jones," Blimey! I didn't expect the Spanish 
            Inquisition. "
70,Michael Palin," Two, er, three to the Old Bailey please. "
71,Terry Jones, Look they've started the credits. 
72,Michael Palin, Hurry. Hurry. Hurry. 
73,Terry Jones, Come on hurry. Hurryl 
74,Michael Palin," There's the lighting credit, only five left. "
75,Michael Palin, Nobody expects the Spanish... 
0,Michael Palin," 'Oh Mr. Belpit your legs are so swollen' ... 
            swollen .. 'Oh Mr. Belpit - oh Mr. Belpit your legs are so swollen'.
            "
1,Terry Jones," Excuse me, excuse me. I saw your 
            advertisement for flying lessons and I'd like to make an 
            application. "
2,Michael Palin, Nothing to do with me. I'm not in this show. 
3,Terry Jones," Oh I see. D'you ... d'you., . do you know 
            about the flying lessons? "
4,Michael Palin," Nothing to do with me. I'm not in this show. This 
            is show five - I'm not in until show eight. "
5,Terry Jones, Oh I see. 
6,Michael Palin," I'm just learning my lines, you know. 'Oh Mr. 
            Belpit, your legs...' "
7,Terry Jones," Bit awkward, I'm a bit stuck. "
8,Michael Palin," Yes, well. Try over there. "
9,Terry Jones," Oh yes, thanks. Thanks a lot. "
10,Michael Palin," 'Oh Mr. Belpit' - not at all - 'your legs are so 
            swollen'. "
0,Terry Jones," Excuse me, I saw your advertisement for 
            flying lessons and I'd like to make an application. "
1,Carol Cleveland, Appointment? 
2,Terry Jones," Yes, yes. "
3,Carol Cleveland," Certainly. Would you come this way, please. "
4,Carol Cleveland," Morning, Mr. Jones, Mr. Barnes. "
5,Carol Cleveland, Morning Mrs. Wills. 
6,Michael Palin," Morning, luv. "
7,Carol Cleveland, Just follow me. 
8,Terry Jones, Oh thank you. 
9,Carol Cleveland," Oh, be careful. "
10,Terry Jones," Yes, nearly tripped. "
11,Carol Cleveland, Be there soon. 
12,Terry Jones," Good. It's a long way, isn't it? "
13,Carol Cleveland," Oh, get hold of that - watch it. "
14,John Cleese, Morning. 
15,Carol Cleveland," Morning. Upstairs. Be careful, it's 
            very steep. Almost there. "
16,John Cleese, Morning. 
17,Carol Cleveland, Morning. 
18,Terry Jones, Thank you. 
19,Carol Cleveland," Well, Mr. Anemone's on the phone at the 
            moment, but I'm sure he won't mind if you go on in. Through here.
            "
20,Terry Jones, Thank you. 
21,Graham Chapman," Ah, won't be a moment. Make yourself at home.
            "
22,Terry Jones, Chigger. 
23,Graham Chapman," Mr. Chigger. So, you want to learn to fly.
            "
24,Terry Jones, Yes. 
25,Graham Chapman," Right, well, up on the table, arms out, 
            fingers together, knees bent... "
26,Terry Jones," No, no, no. "
27,Graham Chapman, 
28,Terry Jones, Now look here... 
29,Graham Chapman," All right, all right. I'll give you one more 
            chance, get on the table... "
30,Terry Jones," Look, I came here to learn how to fly an 
            aeroplane. "
31,Graham Chapman, A what? 
32,Terry Jones," I came here to learn how to fly an aeroplane.
            "
33,Graham Chapman, 
34,Terry Jones," Look. No one in the history of the world has 
            ever been able to fly like that. "
35,Graham Chapman," Oh, I suppose mater told you that while you 
            were out riding. Well, if people can't fly what am I doing up here?
            "
36,Terry Jones, You're on a wire. 
37,Graham Chapman," Oh, a wire. I'm on a wire, am I? "
38,Terry Jones, Of course you're on a bloody wire. 
39,Graham Chapman, I am not on a wire. I am flying. 
40,Terry Jones, You're on a wire. 
41,Graham Chapman, I am flying. 
42,Terry Jones, You're on a wire. 
43,Graham Chapman," I'll show you whether I'm on a wire or not. 
            Give me the 'oop. "
44,Terry Jones, What? 
45,Graham Chapman," Oh, I don't suppose we know what an 'oop is. 
            I suppose pater thought they were a bit common, except on the 
            bleedin' croquet. lawn. "
46,Terry Jones," Oh, a hoop. "
47,Graham Chapman, 'Oh an hoop.' 
48,Terry Jones," Go on, right the way along. "
49,Graham Chapman," All right, all right, all right. "
50,Terry Jones, That hoop's got a hole in. 
51,Graham Chapman," Oh Eton and Madgalene. The hoop has an hole 
            in. Of course it's got a hole in, it wouldn't be a hoop otherwise, 
            would it, mush! "
52,Terry Jones," No, there's a gap in the middle, there. "
